Order Date,City,Category,Sub-Category,Product Name,Sales,Quantity
2017-09-07,Providence,Office Supplies,Paper,Xerox 191,39.96,2
2015-05-11,Phoenix,Furniture,Chairs,Global Chrome Stack Chair,191.968,7
2015-08-06,Houston,Office Supplies,Labels,Avery 505,35.52,3
2015-08-06,Houston,Office Supplies,Binders,Avery Hole Reinforcements,6.229999999999999,5
2015-08-06,Houston,Office Supplies,Paper,Xerox 1906,56.704,2
2015-08-06,Houston,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,369.1992,3
2014-10-29,Columbus,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,2
2014-10-29,Columbus,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,2
2016-06-18,Philadelphia,Office Supplies,Paper,Xerox 1900,6.848000000000001,2
2016-06-18,Philadelphia,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,4.626,2
2016-06-18,Philadelphia,Office Supplies,Appliances,Harmony Air Purifier,453.6,3
2015-05-03,San Jose,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,13.848,3
2015-11-10,Philadelphia,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,577.5840000000001,6
2015-05-30,Springfield,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,151.96,4
2016-09-22,Broomfield,Furniture,Furnishings,Aluminum Document Frame,68.43200000000002,7
2015-11-28,Columbus,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,5
2015-11-28,Columbus,Office Supplies,Fasteners,Staples,3.008,2
2015-12-03,Concord,Office Supplies,Paper,Xerox 1935,184.66,7
2014-10-17,Houston,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,5.312,2
2016-05-03,Newark,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52000000000004,5
2016-05-03,Newark,Office Supplies,Storage,Tennsco Industrial Shelving,195.64,5
2016-05-03,Newark,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2
2016-05-03,Newark,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.97600000000006,3
2016-05-03,Newark,Technology,Machines,Cisco 8961 IP Phone Charcoal,224.93700000000004,3
2016-05-03,Newark,Office Supplies,Labels,Avery 496,6.0,2
2015-06-01,Los Angeles,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2
2014-03-31,Tampa,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1125.4879999999998,7
2014-03-31,Tampa,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,12.645,5
2014-03-31,Tampa,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.032,2
2017-07-05,Fremont,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,4
2015-09-24,Columbus,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,6.732000000000002,6
2015-09-24,Columbus,Office Supplies,Storage,"Tennsco Lockers, Sand",33.568000000000005,2
2015-09-24,Columbus,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.840000000000002,2
2015-09-24,Columbus,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",24.424000000000003,1
2015-09-24,Columbus,Office Supplies,Art,Newell 347,17.12,5
2015-08-13,Pomona,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3
2015-05-26,San Antonio,Furniture,Chairs,Novimex Swivel Fabric Task Chair,105.686,1
2015-05-26,San Antonio,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54,2
2015-05-26,San Antonio,Furniture,Chairs,"Global Stack Chair with Arms, Black",104.93,5
2017-09-14,New York City,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1079.85,3
2017-09-14,New York City,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,70.98,1
2017-09-14,New York City,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.950000000000003,5
2017-09-14,New York City,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,5
2016-06-07,Philadelphia,Office Supplies,Fasteners,Ideal Clamps,9.648,6
2017-06-25,New York City,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,400.7840000000001,1
2017-08-26,Detroit,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",53.72,4
2016-08-26,Miami,Office Supplies,Paper,Xerox 1944,31.008,1
2016-11-18,Concord,Office Supplies,Binders,Recycled Premium Regency Composition Covers,61.120000000000005,5
2017-04-17,Chicago,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,195.136,4
2017-07-23,Wheeling,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",121.536,4
2014-05-11,Chicago,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3
2014-05-11,Chicago,Office Supplies,Binders,Avery Arch Ring Binders,104.57999999999998,9
2016-07-28,Pasadena,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",24.700000000000003,5
2016-07-28,Pasadena,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",302.72,5
2017-09-14,New York City,Office Supplies,Paper,Xerox 1980,8.56,2
2017-09-14,New York City,Office Supplies,Paper,Xerox 1987,11.56,2
2017-01-24,San Jose,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,3
2017-01-24,San Jose,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.78400000000005,2
2017-01-24,San Jose,Technology,Phones,Jensen SMPS-640 - speaker phone,110.352,3
2015-09-19,Sacramento,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,3
2015-04-14,Springfield,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,35.208,1
2017-05-08,Mansfield,Office Supplies,Paper,Xerox 1997,41.47200000000001,8
2016-09-04,Jonesboro,Office Supplies,Paper,Xerox 1886,239.5,5
2014-05-19,Virginia Beach,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,34.2,5
2016-06-17,Rochester,Furniture,Tables,Hon 2111 Invitation Series Corner Table,376.866,3
2015-11-02,Chesapeake,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",197.72,4
2017-11-04,Lancaster,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,70.72000000000001,4
2017-11-04,Lancaster,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",194.35200000000003,3
2017-12-05,New York City,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",21.6,6
2017-12-05,New York City,Office Supplies,Labels,Avery 52,11.07,3
2016-05-16,Los Angeles,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",282.84,4
2016-05-16,Los Angeles,Office Supplies,Labels,Avery 481,27.72,9
2017-10-24,Jackson,Office Supplies,Fasteners,Staples,11.68,4
2016-09-18,Woodland,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,239.98400000000004,2
2014-11-11,Seattle,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,22.98,1
2014-11-11,Seattle,Technology,Accessories,Belkin Standard 104 key USB Keyboard,102.13,7
2014-11-11,Seattle,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2033.584,2
2016-08-22,Los Angeles,Office Supplies,Art,Newell 346,5.76,2
2017-11-16,Bowling Green,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,899.982,3
2017-11-16,Bowling Green,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,3
2017-11-16,Bowling Green,Technology,Accessories,Logitech Media Keyboard K200,139.96000000000004,5
2014-09-26,Lancaster,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,16.704,6
2014-09-26,Lancaster,Technology,Accessories,Maxell CD-R Discs,3.152,2
2014-09-26,Lancaster,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,4
2017-06-29,Dallas,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,21.391999999999992,2
2017-06-29,Dallas,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,307.314,3
2017-06-29,Dallas,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,409.9992,3
2017-09-23,Lubbock,Office Supplies,Paper,Xerox 1899,9.248,2
2014-11-23,Detroit,Office Supplies,Binders,UniKeep View Case Binders,14.669999999999998,3
2014-01-13,Newark,Office Supplies,Paper,Xerox 1923,37.408,7
2014-01-13,Newark,Office Supplies,Binders,Avery Metallic Poly Binders,3.4380000000000006,2
2016-05-31,New York City,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,7.151999999999999,3
2016-05-31,New York City,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,179.7,6
2017-02-13,Minneapolis,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",90.64,8
2014-10-14,Everett,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177.0,3
2014-10-14,Everett,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",79.45,7
2014-10-14,Everett,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,1628.82,9
2014-11-18,Seattle,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",137.54,2
2014-11-18,Seattle,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",730.2,4
2017-11-12,Los Angeles,Office Supplies,Paper,Xerox 1899,11.56,2
2015-01-28,Concord,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,4297.644,13
2014-03-07,Seattle,Office Supplies,Art,Newell Chalk Holder,20.65,5
2014-03-07,Seattle,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",204.9,5
2014-03-07,Seattle,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,436.70400000000006,6
2014-03-07,Seattle,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",481.568,2
2017-06-08,Glendale,Technology,Accessories,Memorex Micro Travel Drive 16 GB,89.54400000000001,7
2017-06-08,Glendale,Office Supplies,Storage,Rogers Deluxe File Chest,35.168,2
2017-06-08,Glendale,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,72.58800000000001,2
2014-11-19,Coon Rapids,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,221.16,4
2014-11-19,Coon Rapids,Technology,Phones,Jabra SPEAK 410,281.97,3
2016-11-26,Los Angeles,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,3406.664,8
2016-11-26,Los Angeles,Office Supplies,Art,Newell 31,37.17,9
2016-11-26,Los Angeles,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,64.96,2
2016-11-26,Los Angeles,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,6
2017-01-23,Tucson,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,95.984,2
2017-01-23,Tucson,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,4.938000000000001,2
2014-09-22,New York City,Furniture,Furnishings,"Computer Room Manger, 14""",97.44,3
2014-09-22,New York City,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.984,1
2014-09-22,New York City,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,4
2014-09-22,New York City,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,579.528,4
2014-03-26,Pomona,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.75,5
2016-06-06,Santa Barbara,Technology,Phones,Samsung Galaxy Mega 6.3,3023.9280000000003,9
2016-06-06,Santa Barbara,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,26.96,2
2016-06-06,Santa Barbara,Technology,Phones,Bose SoundLink Bluetooth Speaker,477.6,3
2017-08-31,San Francisco,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,193.95,3
2015-12-07,Riverside,Office Supplies,Paper,Xerox 218,12.96,2
2017-11-16,Los Angeles,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,119.94,3
2017-11-16,Los Angeles,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.419999999999998,3
2016-04-23,San Clemente,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088,7
2016-04-23,San Clemente,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",71.97,3
2017-04-02,Decatur,Office Supplies,Labels,Avery 499,14.94,3
2015-08-13,Greensboro,Office Supplies,Art,Newell 309,64.68,7
2017-11-13,Dublin,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22.0,5
2016-12-23,Philadelphia,Office Supplies,Paper,Xerox 1952,7.968000000000001,2
2016-12-23,Philadelphia,Technology,Phones,LG G2,1499.9699999999998,5
2014-07-22,Houston,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,26.632,1
2016-05-06,Bakersfield,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",41.6,4
2014-11-28,Richmond,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,64.02,6
2016-04-18,New York City,Office Supplies,Art,American Pencil,6.99,3
2016-04-18,New York City,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",6.84,1
2015-12-27,San Francisco,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1,2
2015-12-27,San Francisco,Technology,Phones,Geemarc AmpliPOWER60,668.16,9
2017-12-13,San Francisco,Office Supplies,Labels,Avery 49,8.64,3
2017-12-13,San Francisco,Office Supplies,Paper,Xerox 1996,38.88,6
2017-12-13,San Francisco,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",201.04,8
2017-12-13,San Francisco,Office Supplies,Paper,Xerox 1975,12.96,2
2017-01-02,Los Angeles,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,16.59,1
2017-05-30,San Diego,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",35.099999999999994,6
2017-09-30,Arlington,Office Supplies,Binders,GBC Instant Report Kit,11.645999999999995,9
2017-06-20,Richmond,Office Supplies,Paper,Xerox 230,32.400000000000006,5
2017-06-20,Richmond,Technology,Phones,BlackBerry Q10,503.96,4
2017-04-04,New York City,Office Supplies,Art,Newell 326,7.04,4
2015-11-13,Houston,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",613.9992,3
2015-08-28,Fairfield,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",470.36,11
2017-09-24,San Francisco,Office Supplies,Paper,Array Memo Cubes,31.08,6
2017-09-24,San Francisco,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2
2016-12-11,Springfield,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,73.536,4
2014-06-10,Detroit,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55,5
2016-03-11,Philadelphia,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",30.336,4
2017-12-15,Inglewood,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3
2017-12-15,Inglewood,Office Supplies,Appliances,Hoover Commercial SteamVac,54.32,4
2017-12-15,Inglewood,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,3
2016-10-30,San Luis Obispo,Office Supplies,Fasteners,Assorted Color Push Pins,3.62,2
2017-07-31,Wilmington,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,11.54,1
2017-07-31,Wilmington,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,849.95,5
2017-07-31,Wilmington,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",11.01,3
2017-10-19,San Francisco,Office Supplies,Binders,JM Magazine Binder,39.62400000000001,3
2016-10-21,Los Angeles,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,242.136,3
2016-10-21,Los Angeles,Office Supplies,Art,Newell Chalk Holder,12.39,3
2016-10-21,Los Angeles,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",19.96,2
2016-10-21,Los Angeles,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3
2014-11-05,Philadelphia,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,273.568,2
2014-11-05,Philadelphia,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,13.194,2
2014-11-05,Philadelphia,Office Supplies,Storage,Tennsco Double-Tier Lockers,1080.096,6
2014-11-05,Philadelphia,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,51.56,5
2014-11-05,Philadelphia,Technology,Accessories,Memorex Micro Travel Drive 32 GB,58.416,2
2016-11-07,San Francisco,Office Supplies,Binders,GBC VeloBinder Manual Binding System,57.584,2
2016-08-12,Philadelphia,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,37.312000000000005,4
2016-05-30,Houston,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,5
2016-05-30,Houston,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223.96,5
2017-11-12,Lancaster,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,2
2016-09-22,Green Bay,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2
2016-02-16,New York City,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,326.646,3
2016-02-16,New York City,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,3
2014-12-22,New York City,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',296.71200000000005,13
2015-12-05,Bloomington,Office Supplies,Envelopes,Security-Tint Envelopes,12.224,2
2017-09-17,Boise,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3
2017-12-02,Lowell,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,286.86,7
2017-12-02,Lowell,Technology,Phones,GE 30524EE4,979.95,5
2017-12-02,Lowell,Office Supplies,Supplies,Staple remover,4.36,2
2014-09-29,Seattle,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,10.048000000000002,2
2014-09-29,Seattle,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,807.75,5
2017-11-14,Los Angeles,Office Supplies,Art,Newell 347,34.24,8
2014-08-20,Hampton,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",500.24,13
2014-08-20,Hampton,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,20.12,2
2014-08-20,Hampton,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99,1
2014-11-19,Philadelphia,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",5.88,1
2015-06-29,Omaha,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,269.98,2
2017-03-16,Los Angeles,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310.12,2
2017-03-16,Los Angeles,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",70.464,6
2017-03-16,Los Angeles,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68,5
2017-03-16,Los Angeles,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,140.67000000000002,3
2015-11-08,Burlington,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4404.9,5
